index,timestamp,static_object_0,static_object_1,motor_0_vibrate_software,motor_1_vibrate_software,pos0,button0,shadow_delta0,pos1,button1,shadow_delta1
0,0.0,207,507,0,0,0.0,0,150.0,300.0,0,150.0
1,0.001956932999746641,207,507,0,0,0.0,0,150.0,300.0,0,150.0
2,0.003710332000082417,207,507,0,0,0.0,0,150.0,300.0,0,150.0
3,0.00540032400022028,207,507,0,0,0.0,0,150.0,300.0,0,150.0
4,0.0069606890001523425,207,507,0,0,0.0,0,150.0,300.0,0,150.0
5,0.008534775999578414,207,507,0,0,0.0,0,150.0,300.0,0,150.0
6,0.01007530799961387,207,507,0,0,0.0,0,150.0,300.0,0,150.0
7,0.011674098999719718,207,507,0,0,0.0,0,150.0,300.0,0,150.0
8,0.013476700999490276,207,507,0,0,0.0,0,150.0,300.0,0,150.0
9,0.015402818999973533,207,507,0,0,0.0,0,150.0,300.0,0,150.0
10,0.016985850999844843,207,507,0,0,0.0,0,150.0,300.0,0,150.0
11,0.018637232999935804,207,507,0,0,0.0,0,150.0,300.0,0,150.0
12,0.020253429999684158,207,507,0,0,0.0,0,150.0,300.0,0,150.0
13,0.021792480999465624,207,507,0,0,0.0,0,150.0,300.0,0,150.0
14,0.023444510999979684,207,507,0,0,0.0,0,150.0,300.0,0,150.0
15,0.024980913999570475,207,507,0,0,0.0,0,150.0,300.0,0,150.0
16,0.026603444000102172,207,507,0,0,0.0,0,150.0,300.0,0,150.0
17,0.028144142999735777,207,507,0,0,0.0,0,150.0,300.0,0,150.0
18,0.02970624899990071,207,507,0,0,0.0,0,150.0,300.0,0,150.0
19,0.031295447000047716,207,507,0,0,0.0,0,150.0,300.0,0,150.0
20,0.032831311999871104,207,507,0,0,0.0,0,150.0,300.0,0,150.0
21,0.03448002799996175,207,507,0,0,0.0,0,150.0,300.0,0,150.0
22,0.03602081899953191,207,507,0,0,0.0,0,150.0,300.0,0,150.0
23,0.03759322099995188,207,507,0,0,0.0,0,150.0,300.0,0,150.0
24,0.03913077099969087,207,507,0,0,0.0,0,150.0,300.0,0,150.0
25,0.04071008000028087,207,507,0,0,0.0,0,150.0,300.0,0,150.0
26,0.0423005379998358,207,507,0,0,0.0,0,150.0,300.0,0,150.0
27,0.043829235999510274,207,507,0,0,0.0,0,150.0,300.0,0,150.0
28,0.04543363799984945,207,507,0,0,0.0,0,150.0,300.0,0,150.0
29,0.04699670599984529,207,507,0,0,0.0,0,150.0,300.0,0,150.0
30,0.04860069999995176,207,507,0,0,0.0,0,150.0,300.0,0,150.0
31,0.050170880000223406,207,507,0,0,0.0,0,150.0,300.0,0,150.0
32,0.05177770699992834,207,507,0,0,0.0,0,150.0,300.0,0,150.0
33,0.053313757999603695,207,507,0,0,0.0,0,150.0,300.0,0,150.0
34,0.05484940099995583,207,507,0,0,0.0,0,150.0,300.0,0,150.0
35,0.05647804299951531,207,507,0,0,0.0,0,150.0,300.0,0,150.0
36,0.058022223000079975,207,507,0,0,0.0,0,150.0,300.0,0,150.0
37,0.05961249499978294,207,507,0,0,0.0,0,150.0,300.0,0,150.0
38,0.06114986000011413,207,507,0,0,0.0,0,150.0,300.0,0,150.0
39,0.0627637429997776,207,507,0,0,0.0,0,150.0,300.0,0,150.0
40,0.06431792300008965,207,507,0,0,0.0,0,150.0,300.0,0,150.0
41,0.0658498069997222,207,507,0,0,0.0,0,150.0,300.0,0,150.0
42,0.06748470799993811,207,507,0,0,0.0,0,150.0,300.0,0,150.0
43,0.06906494299983024,207,507,0,0,0.0,0,150.0,300.0,0,150.0
44,0.07066140000006271,207,507,0,0,0.0,0,150.0,300.0,0,150.0
45,0.0721969509995688,207,507,0,0,0.0,0,150.0,300.0,0,150.0
46,0.07387499899959948,207,507,0,0,0.0,0,150.0,300.0,0,150.0
47,0.07555050999962987,207,507,0,0,0.0,0,150.0,300.0,0,150.0
48,0.07717400399997132,207,507,0,0,0.0,0,150.0,300.0,0,150.0
49,0.07882409000012558,207,507,0,0,0.0,0,150.0,300.0,0,150.0
50,0.08063213599962182,207,507,0,0,0.0,0,150.0,300.0,0,150.0
51,0.08261818000028143,207,507,0,0,0.0,0,150.0,300.0,0,150.0
52,0.08424919200024306,207,507,0,0,0.0,0,150.0,300.0,0,150.0
53,0.08589481499984686,207,507,0,0,0.0,0,150.0,300.0,0,150.0
54,0.08754493800006458,207,507,0,0,0.0,0,150.0,300.0,0,150.0
55,0.0891278399994917,207,507,0,0,0.0,0,150.0,300.0,0,150.0
56,0.09077338899987808,207,507,0,0,0.0,0,150.0,300.0,0,150.0
57,0.09236099400004605,207,507,0,0,0.0,0,150.0,300.0,0,150.0
58,0.09403611699963221,207,507,0,0,0.0,0,150.0,300.0,0,150.0
59,0.09569272099997761,207,507,0,0,0.0,0,150.0,300.0,0,150.0
60,0.09727745599957416,207,507,0,0,0.0,0,150.0,300.0,0,150.0
61,0.09891974599941022,207,507,0,0,0.0,0,150.0,300.0,0,150.0
62,0.10054275799939205,207,507,0,0,0.0,0,150.0,300.0,0,150.0
63,0.10211877100027777,207,507,0,0,0.0,0,150.0,300.0,0,150.0
64,0.10376631999952224,207,507,0,0,0.0,0,150.0,300.0,0,150.0
65,0.10538538699984201,207,507,0,0,0.0,0,150.0,300.0,0,150.0
66,0.10704063999946811,207,507,0,0,0.0,0,150.0,300.0,0,150.0
67,0.10868344800019258,207,507,0,0,0.0,0,150.0,300.0,0,150.0
68,0.11033177499939484,207,507,0,0,0.0,0,150.0,300.0,0,150.0
69,0.1119650829996317,207,507,0,0,0.0,0,150.0,300.0,0,150.0
70,0.11361418700016657,207,507,0,0,0.0,0,150.0,300.0,0,150.0
71,0.11522918099944945,207,507,0,0,0.0,0,150.0,300.0,0,150.0
72,0.11685699000008754,207,507,0,0,0.0,0,150.0,300.0,0,150.0
73,0.11851742699946044,207,507,0,0,0.0,0,150.0,300.0,0,150.0
74,0.12012131000028603,207,507,0,0,0.0,0,150.0,300.0,0,150.0
75,0.12176000699946599,207,507,0,0,0.0,0,150.0,300.0,0,150.0
76,0.12334107599963318,207,507,0,0,0.0,0,150.0,300.0,0,150.0
77,0.12504595700011123,207,507,0,0,0.0,0,150.0,300.0,0,150.0
78,0.12669994999941991,207,507,0,0,0.0,0,150.0,300.0,0,150.0
79,0.12827842600017902,207,507,0,0,0.0,0,150.0,300.0,0,150.0
80,0.12992043800022657,207,507,0,0,0.0,0,150.0,300.0,0,150.0
81,0.1315019690000554,207,507,0,0,0.0,0,150.0,300.0,0,150.0
82,0.13313398099944607,207,507,0,0,0.0,0,150.0,300.0,0,150.0
83,0.1348084370001743,207,507,0,0,0.0,0,150.0,300.0,0,150.0
84,0.13638894999985496,207,507,0,0,0.0,0,150.0,300.0,0,150.0
85,0.13801948099990113,207,507,0,0,0.0,0,150.0,300.0,0,150.0
86,0.13965856699996948,207,507,0,0,0.0,0,150.0,300.0,0,150.0
87,0.1412341169998399,207,507,0,0,0.0,0,150.0,300.0,0,150.0
88,0.1428808509999726,207,507,0,0,0.0,0,150.0,300.0,0,150.0
89,0.14446858599967527,207,507,0,0,0.0,0,150.0,300.0,0,150.0
90,0.14618246699956217,207,507,0,0,0.0,0,150.0,300.0,0,150.0
91,0.14793736599949625,207,507,0,0,0.0,0,150.0,300.0,0,150.0
92,0.14987885499976983,207,507,0,0,0.0,0,150.0,300.0,0,150.0
93,0.15153168100005132,207,507,0,0,0.0,0,150.0,300.0,0,150.0
94,0.15320487799999682,207,507,0,0,0.0,0,150.0,300.0,0,150.0
95,0.1548714820000896,207,507,0,0,0.0,0,150.0,300.0,0,150.0
96,0.15645545799998217,207,507,0,0,0.0,0,150.0,300.0,0,150.0
97,0.15808232200015482,207,507,0,0,0.0,0,150.0,300.0,0,150.0
98,0.1596680379998361,207,507,0,0,0.0,0,150.0,300.0,0,150.0
99,0.16130838400022185,207,507,0,0,0.0,0,150.0,300.0,0,150.0
100,0.1629576730001645,207,507,0,0,0.0,0,150.0,300.0,0,150.0
101,0.16453102000014042,207,507,0,0,0.0,0,150.0,300.0,0,150.0
102,0.16618851299972448,207,507,0,0,0.0,0,150.0,300.0,0,150.0
103,0.1677990440002759,207,507,0,0,0.0,0,150.0,300.0,0,150.0
104,0.16937464900001942,207,507,0,0,0.0,0,150.0,300.0,0,150.0
105,0.17101918000025762,207,507,0,0,0.0,0,150.0,300.0,0,150.0
106,0.17259491499953583,207,507,0,0,0.0,0,150.0,300.0,0,150.0
107,0.1742399819995626,207,507,0,0,0.0,0,150.0,300.0,0,150.0
108,0.1758799569997791,207,507,0,0,0.0,0,150.0,300.0,0,150.0
109,0.1774830619997374,207,507,0,0,0.0,0,150.0,300.0,0,150.0
110,0.17911290800020652,207,507,0,0,0.0,0,150.0,300.0,0,150.0
111,0.18068592100007663,207,507,0,0,0.0,0,150.0,300.0,0,150.0
112,0.1823310620002303,207,507,0,0,0.0,0,150.0,300.0,0,150.0
113,0.1839750549997916,207,507,0,0,0.0,0,150.0,300.0,0,150.0
114,0.1855508459993871,207,507,0,0,0.0,0,150.0,300.0,0,150.0
115,0.1871851539999625,207,507,0,0,0.0,0,150.0,300.0,0,150.0
116,0.18875683399983245,207,507,0,0,0.0,0,150.0,300.0,0,150.0
117,0.1904091790001985,207,507,0,0,0.0,0,150.0,300.0,0,150.0
118,0.19206102399948577,207,507,0,0,0.0,0,150.0,300.0,0,150.0
119,0.19370072099991376,207,507,0,0,0.0,0,150.0,300.0,0,150.0
120,0.19535271499989904,207,507,0,0,0.0,0,150.0,300.0,0,150.0
121,0.19697609699960594,207,507,0,0,0.0,0,150.0,300.0,0,150.0
122,0.19859353599986207,207,507,0,0,0.0,0,150.0,300.0,0,150.0
123,0.20023358399976132,207,507,0,0,0.0,0,150.0,300.0,0,150.0
124,0.2018073009994623,207,507,0,0,0.0,0,150.0,300.0,0,150.0
125,0.20344123899940314,207,507,0,0,0.0,0,150.0,300.0,0,150.0
126,0.20504152899957262,207,507,0,0,0.0,0,150.0,300.0,0,150.0
127,0.20662354199976107,207,507,0,0,0.0,0,150.0,300.0,0,150.0
128,0.20826327600025252,207,507,0,0,0.0,0,150.0,300.0,0,150.0
129,0.20985982599995623,207,507,0,0,0.0,0,150.0,300.0,0,150.0
130,0.21149283799968543,207,507,0,0,0.0,0,150.0,300.0,0,150.0
131,0.21315460899950267,207,507,0,0,0.0,0,150.0,300.0,0,150.0
132,0.21494137799982127,207,507,0,0,0.0,0,150.0,300.0,0,150.0
133,0.21668961100021988,207,507,0,0,0.0,0,150.0,300.0,0,150.0
134,0.21832895599982294,207,507,0,0,0.0,0,150.0,300.0,0,150.0
135,0.21992524599954777,207,507,0,0,0.0,0,150.0,300.0,0,150.0
136,0.2215142589993775,207,507,0,0,0.0,0,150.0,300.0,0,150.0
137,0.22309921600026428,207,507,0,0,0.0,0,150.0,300.0,0,150.0
138,0.22467461799988087,207,507,0,0,0.0,0,150.0,300.0,0,150.0
139,0.2262728710002193,207,507,0,0,0.0,0,150.0,300.0,0,150.0
140,0.22785143999954016,207,507,0,0,0.0,0,150.0,300.0,0,150.0
141,0.2294255079996219,207,507,0,0,0.0,0,150.0,300.0,0,150.0
142,0.23100424299991573,207,507,0,0,0.0,0,150.0,300.0,0,150.0
143,0.23263940400011052,207,507,0,0,0.0,0,150.0,300.0,0,150.0
144,0.2342679710000084,207,507,0,0,0.0,0,150.0,300.0,0,150.0
145,0.23585952099983842,207,507,0,0,0.0,0,150.0,300.0,0,150.0
146,0.24670228099967062,207,507,0,0,0.0,0,150.0,300.0,0,150.0
147,0.2485381229998893,207,507,0,0,0.0,0,150.0,300.0,0,150.0
148,0.2501652840001043,207,507,0,0,0.0,0,150.0,300.0,0,150.0
149,0.25178186999983154,207,507,0,0,0.0,0,150.0,300.0,0,150.0
150,0.2541236859997298,207,507,0,0,0.0,0,150.0,300.0,0,150.0
151,0.2558655849998104,207,507,0,0,0.0,0,150.0,300.0,0,150.0
152,0.25747731999945245,207,507,0,0,0.0,0,150.0,300.0,0,150.0
153,0.2590759619997698,207,507,0,0,0.0,0,150.0,300.0,0,150.0
154,0.26065240099978837,207,507,0,0,0.0,0,150.0,300.0,0,150.0
155,0.26225157999942894,207,507,0,0,0.0,0,150.0,300.0,0,150.0
156,0.26382685199951084,207,507,0,0,0.0,0,150.0,300.0,0,150.0
157,0.2654006799994022,207,507,0,0,0.0,0,150.0,300.0,0,150.0
158,0.2669687299994621,207,507,0,0,0.0,0,150.0,300.0,0,150.0
159,0.26853320600002917,207,507,0,0,0.0,0,150.0,300.0,0,150.0
160,0.2701161819995832,207,507,0,0,0.0,0,150.0,300.0,0,150.0
161,0.27178197099965473,207,507,0,0,0.0,0,150.0,300.0,0,150.0
162,0.273378168999443,207,507,0,0,0.0,0,150.0,300.0,0,150.0
163,0.2749605150002026,207,507,0,0,0.0,0,150.0,300.0,0,150.0
164,0.2765342510001574,207,507,0,0,0.0,0,150.0,300.0,0,150.0
165,0.2781491329997152,207,507,0,0,0.0,0,150.0,300.0,0,150.0
166,0.2797325350002211,207,507,0,0,0.0,0,150.0,300.0,0,150.0
167,0.28184524300013436,207,507,0,0,0.0,0,150.0,300.0,0,150.0
168,0.2831950190002317,207,507,0,0,0.0,0,150.0,300.0,0,150.0
169,0.28488501199990424,207,507,0,0,0.0,0,150.0,300.0,0,150.0
170,0.2865198199997394,207,507,0,0,0.0,0,150.0,300.0,0,150.0
171,0.2880974809995678,207,507,0,0,0.0,0,150.0,300.0,0,150.0
172,0.28966605000005075,207,507,0,0,0.0,0,150.0,300.0,0,150.0
173,0.2912719699997979,207,507,0,0,0.0,0,150.0,300.0,0,150.0
174,0.2929241299998466,207,507,0,0,0.0,0,150.0,300.0,0,150.0
175,0.2945765670001492,207,507,0,0,0.0,0,150.0,300.0,0,150.0
176,0.29615191299944854,207,507,0,0,0.0,0,150.0,300.0,0,150.0
177,0.2977669439997044,207,507,0,0,0.0,0,150.0,300.0,0,150.0
178,0.29942238199964777,207,507,0,0,0.0,0,150.0,300.0,0,150.0
179,0.3010528759996305,207,507,0,0,0.0,0,150.0,300.0,0,150.0
180,0.30269957299969974,207,507,0,0,0.0,0,150.0,300.0,0,150.0
181,0.30427367799984495,207,507,0,0,0.0,0,150.0,300.0,0,150.0
182,0.3058414500001163,207,507,0,0,0.0,0,150.0,300.0,0,150.0
183,0.3074495740002021,207,507,0,0,0.0,0,150.0,300.0,0,150.0
184,0.3090352350000103,207,507,0,0,0.0,0,150.0,300.0,0,150.0
185,0.3106141549997119,207,507,0,0,0.0,0,150.0,300.0,0,150.0
186,0.3121925010000268,207,507,0,0,0.0,0,150.0,300.0,0,150.0
187,0.3137714220001726,207,507,0,0,0.0,0,150.0,300.0,0,150.0
188,0.31535095300023386,207,507,0,0,0.0,0,150.0,300.0,0,150.0
189,0.3169557800001712,207,507,0,0,0.0,0,150.0,300.0,0,150.0
190,0.31854934900002263,207,507,0,0,0.0,0,150.0,300.0,0,150.0
191,0.32011365800008207,207,507,0,0,0.0,0,150.0,300.0,0,150.0
192,0.32167531899995083,207,507,0,0,0.0,0,150.0,300.0,0,150.0
193,0.32324203600001056,207,507,0,0,0.0,0,150.0,300.0,0,150.0
194,0.324799123000048,207,507,0,0,0.0,0,150.0,300.0,0,150.0
195,0.32637698799953796,207,507,0,0,0.0,0,150.0,300.0,0,150.0
196,0.327950668000085,207,507,0,0,0.0,0,150.0,300.0,0,150.0
197,0.3295136810002077,207,507,0,0,0.0,0,150.0,300.0,0,150.0
198,0.3310821200002465,207,507,0,0,0.0,0,150.0,300.0,0,150.0
199,0.3326375039996492,207,507,0,0,0.0,0,150.0,300.0,0,150.0
200,0.33422053499998583,207,507,0,0,0.0,0,150.0,300.0,0,150.0
201,0.33581947299990134,207,507,0,0,0.0,0,150.0,300.0,0,150.0
